target,match_id,home_team,away_team,threshold,prediction,actual,error,bet_over,over_hit,over_roi,bet_under,under_hit,under_roi,edge
q3_home,14733869,KK TFT Skopje,Feniks 2010,19,11.2,21,-9.8,False,True,91.0,True,False,-100,7.8
q3_home,14731157,KB Sigal Prishtina,KB Trep?a,19,12.6,23,-10.4,False,True,91.0,True,False,-100,6.4
q3_home,14731156,KB Bora,KB Bashkimi,19,11.4,18,-6.6,False,False,-100,True,True,91.0,7.6
q3_home,14715555,Chelbasket Chelyabinsk,Dynamo Ufa,19,11.3,14,-2.7,False,False,-100,True,True,91.0,7.7
q3_home,14715554,Metallurg Magnitogorsk,Universitet-Ugra Surgut,19,12.1,22,-9.9,False,True,91.0,True,False,-100,6.9
q3_home,14715553,CSKA-2 Moscow,Barnaul Altay Kray,19,13.2,26,-12.8,False,True,91.0,True,False,-100,5.8
q3_home,14715551,BC Tambov,BC Novosibirsk,19,11.2,23,-11.8,False,True,91.0,True,False,-100,7.8
q3_home,14670961,Siaz Basket,UCC Assigeco Piacenza,19,11.4,10,1.4,False,False,-100,True,True,91.0,7.6
q3_home,14640941,Ostersund Basket,S?dert?lje BBK,19,11.5,11,0.5,False,False,-100,True,True,91.0,7.5
q3_home,14640940,Hogsbo Basket,Visby Ladies,19,9.0,16,-7.0,False,False,-100,True,True,91.0,10.0
q3_home,14640938,Alvik BBK,Norrk?ping Dolphins,19,10.4,14,-3.6,False,False,-100,True,True,91.0,8.6
q3_home,14640937,Rig Lulea,AIK Basket,19,14.1,18,-3.9,False,False,-100,True,True,91.0,4.9
q3_home,14640936,Brahe Basket,Malbas Basketbollklubb,19,9.6,10,-0.4,False,False,-100,True,True,91.0,9.4
q3_home,14635791,Stockton Kings,Oklahoma City Blue,19,26.7,23,3.7,True,True,91.0,False,False,-100,7.7
q3_home,14635790,Rip City Remix,Santa Cruz Warriors,19,26.3,29,-2.7,True,True,91.0,False,False,-100,7.3
q3_home,14635789,Capitanes de Ciudad de M?xico,Salt Lake City Stars,19,26.4,21,5.4,True,True,91.0,False,False,-100,7.4
q3_home,14635788,Sioux Falls Skyforce,Valley Suns,19,26.6,30,-3.4,True,True,91.0,False,False,-100,7.6
q3_home,14635787,Iowa Wolves,Rio Grande Valley Vipers,19,26.8,23,3.8,True,True,91.0,False,False,-100,7.8
q3_home,14635786,Noblesville Boom,Capital City Go-Go,19,28.5,21,7.5,True,True,91.0,False,False,-100,9.5
q3_home,14635785,Austin Spurs,Memphis Hustle,19,19.3,33,-13.7,True,True,91.0,False,False,-100,0.3
q3_home,14635784,Wisconsin Herd,Greensboro Swarm,19,28.0,18,10.0,True,False,-100,False,True,91.0,9.0
q3_home,14635783,Motor City Cruise,College Park Skyhawks,19,26.0,31,-5.0,True,True,91.0,False,False,-100,7.0
q3_home,14635782,Texas Legends,South Bay Lakers,19,26.3,26,0.3,True,True,91.0,False,False,-100,7.3
q3_home,14635781,Grand Rapids Gold,Osceola Magic,19,25.5,20,5.5,True,True,91.0,False,False,-100,6.5
q3_home,14635780,Windy City Bulls,Raptors 905,19,26.6,43,-16.4,True,True,91.0,False,False,-100,7.6
q3_home,14635779,Noblesville Boom,Capital City Go-Go,19,26.5,24,2.5,True,True,91.0,False,False,-100,7.5
q3_home,14635778,Westchester Knicks,Cleveland Charge,19,26.0,28,-2.0,True,True,91.0,False,False,-100,7.0
q3_home,14635777,Delaware Blue Coats,Maine Celtics,19,24.9,16,8.9,True,False,-100,False,True,91.0,5.9
q3_home,14620585,Yamagata Wyverns,Fukui Blowwinds,19,15.3,5,10.3,False,False,-100,True,True,91.0,3.7
q3_home,14620584,Shinshu Brave Warriors,Kobe Storks,19,10.7,27,-16.3,False,True,91.0,True,False,-100,8.3
q3_home,14620583,Kagoshima Rebnise,Rizing Zephyr Fukuoka,19,11.2,26,-14.8,False,True,91.0,True,False,-100,7.8
q3_home,14620582,Ehime Orange Vikings,Kumamoto Volters,19,12.0,29,-17.0,False,True,91.0,True,False,-100,7.0
q3_home,14620581,Fukushima Fire Bonds,Bambitious Nara,19,11.9,21,-9.1,False,True,91.0,True,False,-100,7.1
q3_home,14620577,Aomori Watts,Veltex Shizuoka,19,12.1,23,-10.9,False,True,91.0,True,False,-100,6.9
q3_home,14619844,Louisville Cardinals,Virginia Cavaliers,19,10.5,19,-8.5,False,False,-100,True,False,-100,8.5
q3_home,14619841,North Carolina Tar Heels,Pittsburgh Panthers,19,10.4,21,-10.6,False,True,91.0,True,False,-100,8.6
q3_home,14619838,Clemson Tigers,Duke Blue Devils,19,12.3,7,5.3,False,False,-100,True,True,91.0,6.7
q3_home,14605466,Maccabi Tel Aviv,Ironi Nes Ziona,19,19.1,22,-2.9,True,True,91.0,False,False,-100,0.1
q3_home,14605465,Hapoel Tel-Aviv,Hapoel Netanel Holon,19,12.8,13,-0.2,False,False,-100,True,True,91.0,6.2
q3_home,14605463,Maccabi Urban Ramat Gan,Hapoel Jerusalem BC,19,13.2,13,0.2,False,False,-100,True,True,91.0,5.8
q3_home,14605462,Bnei Penlink Herzliya,Hapoel Galil Elion,19,12.1,31,-18.9,False,True,91.0,True,False,-100,6.9
q3_home,14605459,Elitzur Netanya,Galil Gilboa,19,12.1,10,2.1,False,False,-100,True,True,91.0,6.9
q3_home,14563261,KK Viimsi,Keila Korvpallikool,19,12.0,27,-15.0,False,True,91.0,True,False,-100,7.0
q3_home,14537979,Cheshire Phoenix,Surrey 89ers,19,12.0,31,-19.0,False,True,91.0,True,False,-100,7.0
q3_home,14537978,Sheffield Sharks,Bristol Flyers,19,13.9,20,-6.1,False,True,91.0,True,False,-100,5.1
q3_home,14537977,Manchester Basketball,London Lions,19,12.0,21,-9.0,False,True,91.0,True,False,-100,7.0
q3_home,14531599,Hyvinkaan Ponteva,KTP Basket Kotka II,19,19.3,29,-9.7,True,True,91.0,False,False,-100,0.3
q3_home,14531598,Pantterit,Puhu Junorit,19,10.7,26,-15.3,False,True,91.0,True,False,-100,8.3
q3_home,14531597,Team Pajulahti,Peu-Basket,19,13.8,10,3.8,False,False,-100,True,True,91.0,5.2
q3_home,14531405,Peli-Karhut II,Tapiolan Honka II,19,10.4,14,-3.6,False,False,-100,True,True,91.0,8.6
q3_home,14531404,Pantterit (F),Espoo Basket Team II,19,10.3,19,-8.7,False,False,-100,True,False,-100,8.7
q3_home,14531403,Team Lem Kem,Pyrinto Akatemia,19,10.3,20,-9.7,False,True,91.0,True,False,-100,8.7
q3_home,14531402,Catz Lappeenranta,Torpan Pojat II,19,12.3,17,-4.7,False,False,-100,True,True,91.0,6.7
q3_home,14531401,Jyvaskyla Basketball Academy,Turun Nkmy,19,12.2,10,2.2,False,False,-100,True,True,91.0,6.8
q3_home,14531400,Huima,Salon Vilpas,19,10.4,23,-12.6,False,True,91.0,True,False,-100,8.6
q3_home,14531399,Helsingin NMKY,Hypo,19,9.6,16,-6.4,False,False,-100,True,True,91.0,9.4
q3_home,14531398,Feeniks Basket,Puhuttaret,19,10.3,12,-1.7,False,False,-100,True,True,91.0,8.7
q3_home,14531217,Oulun Nmky,Karkkila,19,12.0,26,-14.0,False,True,91.0,True,False,-100,7.0
q3_home,14531216,Helsingin NMKY,Raholan Pyrkiva,19,11.4,14,-2.6,False,False,-100,True,True,91.0,7.6
q3_home,14531072,BBC Monthey-Chablais,Lions de Gen?ve pwd by Grand-Saconnex,19,21.0,6,15.0,True,False,-100,False,True,91.0,2.0
q3_home,14531071,Pully Lausanne Foxes,Starwings Basket,19,15.3,19,-3.7,False,False,-100,True,False,-100,3.7
q3_home,14531070,BBC Nyon,Spinelli Massagno,19,12.1,18,-5.9,False,False,-100,True,True,91.0,6.9
q3_home,14531069,Lugano Tigers,Fribourg Olympic Basket,19,12.0,14,-2.0,False,False,-100,True,True,91.0,7.0
q3_home,14508797,Vienna Timberwolves,Upper Austrian Ballers,19,10.7,23,-12.3,False,True,91.0,True,False,-100,8.3
q3_home,14508793,W?rthersee Piraten,Dornbirn Lions,19,12.5,23,-10.5,False,True,91.0,True,False,-100,6.5
q3_home,14508792,UDW Alligators,BK Rapid Wien,19,10.7,16,-5.3,False,False,-100,True,True,91.0,8.3
q3_home,14508791,Young Lions Traiskirchen,Mattersburg Rocks,19,11.3,22,-10.7,False,True,91.0,True,False,-100,7.7
q3_home,14508789,Future Team Steiermark,BBU Salzburg,19,10.7,23,-12.3,False,True,91.0,True,False,-100,8.3
q3_home,14508788,Vienna United,Mistelbach Mustangs,19,14.4,28,-13.6,False,True,91.0,True,False,-100,4.6
q3_home,14508786,G?ssing Blackbirds,KO? Klagenfurt,19,12.0,16,-4.0,False,False,-100,True,True,91.0,7.0
q3_home,14456680,KK Vrijednosnice Osijek,KK Amfora Makarska,19,12.0,9,3.0,False,False,-100,True,True,91.0,7.0
q3_home,14456679,KK Crikvenica,KK Aleta Puntamika,19,13.9,21,-7.1,False,True,91.0,True,False,-100,5.1
q3_home,14456678,KK Zagreb,KK Gorica,19,13.2,17,-3.8,False,False,-100,True,True,91.0,5.8
q3_home,14456677,KK ?akovo,MKK Novi Zagreb,19,19.6,24,-4.4,True,True,91.0,False,False,-100,0.6
q3_home,14456676,KK Marsonia,KK DepoLink ?krljevo,19,16.4,27,-10.6,False,True,91.0,True,False,-100,2.6
q3_home,14456675,KK Jazine Arbanasi,KK Mladost,19,14.1,21,-6.9,False,True,91.0,True,False,-100,4.9
q3_home,14456674,KK Omi? ?agalj Tours,KK Ribola Ka?tela,19,13.8,14,-0.2,False,False,-100,True,True,91.0,5.2
q3_home,14456378,Royal Polonia 1912 Leszno,PTG Sok?? ?a?cut,19,13.8,32,-18.2,False,True,91.0,True,False,-100,5.2
q3_home,14456377,Polonia Warszawa,GKS Tychy,19,12.1,14,-1.9,False,False,-100,True,True,91.0,6.9
q3_home,14456376,KSK Note? Inowroc?aw,SKS Starogard Gda?ski,19,12.0,20,-8.0,False,True,91.0,True,False,-100,7.0
q3_home,14456375,WKK Wroc?aw,Miners Katowice,19,12.6,24,-11.4,False,True,91.0,True,False,-100,6.4
q3_home,14456374,KS Sp?jnia Stargard,Basket Pozna?,19,12.6,19,-6.4,False,False,-100,True,False,-100,6.4
q3_home,14456373,Kotwica Ko?obrzeg,?ubry Bia?ystok,19,11.3,25,-13.7,False,True,91.0,True,False,-100,7.7
q3_home,14456372,LKS Lodz,Enea Abramczyk Astoria Bydgoszcz,19,11.4,15,-3.6,False,False,-100,True,True,91.0,7.6
q3_home,14456371,AZS Politechnika Opolska,Decka Pelplin,19,14.3,22,-7.7,False,True,91.0,True,False,-100,4.7
q3_home,14453589,Vienna United,Dbbc Graz,19,10.4,12,-1.6,False,False,-100,True,True,91.0,8.6
q3_home,14453587,Basket Flames,BK Duchess,19,10.4,11,-0.6,False,False,-100,True,True,91.0,8.6
q3_home,14453586,UBI Graz,Vienna D.C. Timberwolves,19,10.2,25,-14.8,False,True,91.0,True,False,-100,8.8
q3_home,14442575,Chicago Bulls,New York Knicks,19,24.5,25,-0.5,True,True,91.0,False,False,-100,5.5
q3_home,14442471,Washington Wizards,Charlotte Hornets,19,23.3,28,-4.7,True,True,91.0,False,False,-100,4.3
q3_home,14442422,Phoenix Suns,Portland Trail Blazers,19,19.5,17,2.5,True,False,-100,False,True,91.0,0.5
q3_home,14442398,New York Knicks,Houston Rockets,19,23.7,22,1.7,True,True,91.0,False,False,-100,4.7
q3_home,14442294,Milwaukee Bucks,Toronto Raptors,19,24.1,22,2.1,True,True,91.0,False,False,-100,5.1
q3_home,14442292,Indiana Pacers,Dallas Mavericks,19,23.6,29,-5.4,True,True,91.0,False,False,-100,4.6
q3_home,14442272,Los Angeles Lakers,Boston Celtics,19,24.1,21,3.1,True,True,91.0,False,False,-100,5.1
q3_home,14442140,Oklahoma City Thunder,Cleveland Cavaliers,19,23.5,25,-1.5,True,True,91.0,False,False,-100,4.5
q3_home,14442115,Chicago Bulls,Detroit Pistons,19,26.7,26,0.7,True,True,91.0,False,False,-100,7.7
q3_home,14442099,Phoenix Suns,Orlando Magic,19,20.9,34,-13.1,True,True,91.0,False,False,-100,1.9
q3_home,14442058,Los Angeles Clippers,Orlando Magic,19,23.4,36,-12.6,True,True,91.0,False,False,-100,4.4
q3_home,14442007,Golden State Warriors,Denver Nuggets,19,23.2,19,4.2,True,False,-100,False,False,-100,4.2
q3_home,14441963,San Antonio Spurs,Sacramento Kings,19,23.8,32,-8.2,True,True,91.0,False,False,-100,4.8
q3_home,14441872,Miami Heat,Memphis Grizzlies,19,23.8,39,-15.2,True,True,91.0,False,False,-100,4.8
q3_home,14441855,New Orleans Pelicans,Philadelphia 76ers,19,23.4,40,-16.6,True,True,91.0,False,False,-100,4.4
q3_home,14441785,Minnesota Timberwolves,Philadelphia 76ers,19,23.2,20,3.2,True,True,91.0,False,False,-100,4.2
q3_home,14441710,Enisey Krasnoyarsk,Pari Nizhny Novgorod,19,20.0,25,-5.0,True,True,91.0,False,False,-100,1.0
q3_home,14441708,Parma Permsky Kray,Zenit St. Petersburg,19,12.5,18,-5.5,False,False,-100,True,True,91.0,6.5
q3_home,14441706,PBC Lokomotiv-Kuban,CSKA Moscow,19,13.8,16,-2.2,False,False,-100,True,True,91.0,5.2
q3_home,14441705,Uralmash Yekaterinburg,MBA-MAI Moscow,19,13.9,22,-8.1,False,True,91.0,True,False,-100,5.1
q3_home,14441699,Avtodor Saratov,UNICS Kazan,19,12.1,18,-5.9,False,False,-100,True,True,91.0,6.9
q3_home,14439141,Atlanta Hawks,Brooklyn Nets,19,24.1,29,-4.9,True,True,91.0,False,False,-100,5.1
q3_home,14421180,Espoo Basket Team,Helmi Basket HBA,19,9.6,13,-3.4,False,False,-100,True,True,91.0,9.4
q3_home,14421179,Peli-Karhut,BC Nokia,19,10.3,20,-9.7,False,True,91.0,True,False,-100,8.7
q3_home,14421177,Vimpeli Veto,Kouvottaret,19,11.7,26,-14.3,False,True,91.0,True,False,-100,7.3
q3_home,14421175,Honka,Pyrint?,19,10.4,14,-3.6,False,False,-100,True,True,91.0,8.6
q3_home,14374728,Juaristi ISB,Caceres Patrimonio de La Humanidad,19,12.0,26,-14.0,False,True,91.0,True,False,-100,7.0
q3_home,14374727,CB Benicarl?,Bueno Arenas/Albacete Basket,19,12.1,19,-6.9,False,False,-100,True,False,-100,6.9
q3_home,14374726,Lbc Cocinas,Coto Cordoba,19,12.1,21,-8.9,False,True,91.0,True,False,-100,6.9
q3_home,14374725,Caja 87 Baloncesto,Club Baloncesto Valle de Egues,19,13.3,29,-15.7,False,True,91.0,True,False,-100,5.7
q3_home,14374724,Amics Castell?,Cb Salou,19,11.9,25,-13.1,False,True,91.0,True,False,-100,7.1
q3_home,14374723,CB Ciudad de Ponferrada,Cultural y Deportiva Leonesa,19,12.1,31,-18.9,False,True,91.0,True,False,-100,6.9
q3_home,14374722,Ja?n Paraiso Interior CB,Cb Toledo,19,11.2,17,-5.8,False,False,-100,True,True,91.0,7.8
q3_home,14374721,Molina Basket,Club Baloncesto Pe?as,19,12.1,24,-11.9,False,True,91.0,True,False,-100,6.9
q3_home,14374719,Cb Getafe,Sol Girones Bisbal,19,12.0,22,-10.0,False,True,91.0,True,False,-100,7.0
q3_home,14374718,CBC Valladolid,Gijon Baloncesto,19,13.2,18,-4.8,False,False,-100,True,True,91.0,5.8
q3_home,14374717,UPB Gandia,UE Mataro,19,11.2,18,-6.8,False,False,-100,True,True,91.0,7.8
q3_home,14374716,CEB Lliria,Basquet Sant Antoni,19,12.5,20,-7.5,False,True,91.0,True,False,-100,6.5
q3_home,14374715,CB Mor?n,CB Clavijo,19,11.2,20,-8.8,False,True,91.0,True,False,-100,7.8
q3_home,14374441,Cegl?di EKK,Csata TKK,19,10.4,4,6.4,False,False,-100,True,True,91.0,8.6
q3_home,14374440,MKB Euroleasing Vasas,BKG-Prima,19,10.4,13,-2.6,False,False,-100,True,True,91.0,8.6
q3_home,14374439,KSC Szeksz?rd,BEAC-Ujbuda,19,9.0,24,-15.0,False,True,91.0,True,False,-100,10.0
q3_home,14374438,MTK Budapest,David Kornel Ka,19,10.3,17,-6.7,False,False,-100,True,True,91.0,8.7
q3_home,14374437,Cargo Uni Gy?r,DVTK Hun Therm,19,14.5,14,0.5,False,False,-100,True,True,91.0,4.5
q3_home,14374108,C'Chartres Basket Feminin,Flammes Carolo,19,14.2,16,-1.8,False,False,-100,True,True,91.0,4.8
q3_home,14374106,Charnay Basket Bourgogne Sud,Toulouse M?tropole Basket,19,10.4,29,-18.6,False,True,91.0,True,False,-100,8.6
q3_home,14374105,Roche Vendee Basket Club,Basket Landes,19,10.4,12,-1.6,False,False,-100,True,True,91.0,8.6
q3_home,14373891,Melilla Baloncesto,CD Estela,19,12.6,21,-8.4,False,True,91.0,True,False,-100,6.4
q3_home,14373890,CB Zamora,Gipuzkoa BC,19,13.9,22,-8.1,False,True,91.0,True,False,-100,5.1
q3_home,14373889,Club Ourense Baloncesto,Palmer Alma Mediterr?nea Palma,19,12.0,21,-9.0,False,True,91.0,True,False,-100,7.0
q3_home,14373888,Basket Cartagena,Palmer Basquet Mallorca Palma,19,12.1,16,-3.9,False,False,-100,True,True,91.0,6.9
q3_home,14373887,HLA Lucentum Alicante,Menorca B?squet,19,14.0,18,-4.0,False,False,-100,True,True,91.0,5.0
q3_home,14341768,Tezenis Verona,Givova Scafati,19,12.0,23,-11.0,False,True,91.0,True,False,-100,7.0
q3_home,14341767,Urania Basket Milano,Libertas Livorno,19,11.2,12,-0.8,False,False,-100,True,True,91.0,7.8
q3_home,14341766,Pallacanestro Roseto,Talos Ruvo di Puglia,19,13.9,21,-7.1,False,True,91.0,True,False,-100,5.1
q3_home,14341765,Victoria Libertas Pesaro,Rinascita Basket Rimini,19,11.4,19,-7.6,False,False,-100,True,False,-100,7.6
q3_home,14341764,Basket Mestre 1958,Estra Pistoia,19,12.5,23,-10.5,False,True,91.0,True,False,-100,6.5
q3_home,14341763,Fortitudo Bologna,Real Sebastiani Rieti,19,12.0,28,-16.0,False,True,91.0,True,False,-100,7.0
q3_home,14341762,Ferraroni Juvi Cremona 1952,Benedetto XIV Cento,19,11.4,17,-5.6,False,False,-100,True,True,91.0,7.6
q3_home,14341760,New Basket Brindisi,Reale Mutua Torino,19,11.4,21,-9.6,False,True,91.0,True,False,-100,7.6
q3_home,14341758,Avellino Basket,UEB Cividale,19,11.3,14,-2.7,False,False,-100,True,True,91.0,7.7
q3_home,14341385,Orasi Ravenna,Psa Basket Casoria,19,12.1,15,-2.9,False,False,-100,True,True,91.0,6.9
q3_home,14341384,Virtus GVM Roma 1960,Raggisolaris Faenza,19,12.1,25,-12.9,False,True,91.0,True,False,-100,6.9
q3_home,14341383,Latina Basket,Power Basket Nocera,19,12.0,16,-4.0,False,False,-100,True,True,91.0,7.0
q3_home,14341382,Asd Loreto Basket,Virtus Imola,19,12.0,18,-6.0,False,False,-100,True,True,91.0,7.0
q3_home,14341381,Dany Basket Quarrata,Janus Basket Fabriano,19,13.8,15,-1.2,False,False,-100,True,True,91.0,5.2
q3_home,14341380,Pielle Livorno,Solbat Basket Golfo Piombino,19,20.2,29,-8.8,True,True,91.0,False,False,-100,1.2
q3_home,14341379,Andrea Costa Imola,Ferrara Basket 2018,19,12.0,20,-8.0,False,True,91.0,True,False,-100,7.0
q3_home,14341378,Umana San Giobbe Chiusi,Luiss Roma,19,12.0,14,-2.0,False,False,-100,True,True,91.0,7.0
q3_home,14341376,SC Juvecaserta 2021,Cestistica Citt? di San Severo,19,20.6,19,1.6,True,False,-100,False,False,-100,1.6
q3_home,14341043,Tramarossa Vicenza,Herons Basket,19,12.0,13,-1.0,False,False,-100,True,True,91.0,7.0
q3_home,14341042,Orzi Basket,Novipi? Monferrato Basket,19,11.4,22,-10.6,False,True,91.0,True,False,-100,7.6
q3_home,14341038,Pallacanestro Fiorenzuola 1972,Knights Legnano,19,13.8,12,1.8,False,False,-100,True,True,91.0,5.2
q3_home,14341037,Paffoni Fulgor Omegna,Pallacanestro Piacentina,19,18.5,22,-3.5,False,True,91.0,True,False,-100,0.5
q3_home,14341036,Pallacanestro Aurora Desio,Virtus Lumezzane,19,12.0,26,-14.0,False,True,91.0,True,False,-100,7.0
q3_home,14341035,Orlandina Basket,Treviglio Brianza Basket,19,12.0,20,-8.0,False,True,91.0,True,False,-100,7.0
q3_home,14341034,Fulgor Fidenza,Elachem Vigevano 1955,19,11.4,17,-5.6,False,False,-100,True,True,91.0,7.6
q3_home,14341032,Moncada Energy Group Agrigento,Montecatini Terme Basketball,19,12.0,11,1.0,False,False,-100,True,True,91.0,7.0
q3_home,14336832,Passalacqua Trasporti Ragusa,Thunder Basket Matelica,19,10.4,14,-3.6,False,False,-100,True,True,91.0,8.6
q3_home,14336831,Faenza Basket Project,Rhodigium Basket Asd,19,10.3,13,-2.7,False,False,-100,True,True,91.0,8.7
q3_home,14336830,Pallacanestro Femminile Umbertide,Nuova Pallacanestro Treviso,19,9.0,14,-5.0,False,False,-100,True,True,91.0,10.0
q3_home,14336829,Golfo Basket Alcamo,Basket Club Bolzano,19,10.4,21,-10.6,False,True,91.0,True,False,-100,8.6
q3_home,14336828,Basket Viterbo Ants,San Salvatore Selargius,19,10.3,5,5.3,False,False,-100,True,True,91.0,8.7
q3_home,14336827,PMS Basketball Moncalieri,USE Basket Rosa Scotti Empoli,19,10.3,14,-3.7,False,False,-100,True,True,91.0,8.7
q3_home,14336826,Salerno Basket 92,Sanga Milano,19,10.4,16,-5.6,False,False,-100,True,True,91.0,8.6
q3_home,14336825,Basket Girls Ancona,C.U.S. Cagliari,19,10.3,15,-4.7,False,False,-100,True,True,91.0,8.7
q3_home,14336824,Futurosa Basket Trieste,AS Vicenza,19,10.3,12,-1.7,False,False,-100,True,True,91.0,8.7
q3_home,14336823,Virtus Cagliari,ASD Basket Costa,19,10.3,23,-12.7,False,True,91.0,True,False,-100,8.7
q3_home,14967082,Xinjiang Flying Tigers,Ningbo Rockets,19,12.1,24,-11.9,False,True,91.0,True,False,-100,6.9
q3_home,14336822,Bruschi Galli Bk San Giovanni Valdarno,Jolly Acli Livorno,19,10.3,16,-5.7,False,False,-100,True,True,91.0,8.7
q3_home,14336821,Pallacanestro Torino,Milano Basket Stars,19,10.3,20,-9.7,False,True,91.0,True,False,-100,8.7
q3_home,14326240,Artego Bydgoszcz,?l?za Wroc?aw,19,10.4,16,-5.6,False,False,-100,True,True,91.0,8.6
q3_home,14323739,Fila San Martino Di Lupari,Panthers Roseto,19,10.3,17,-6.7,False,False,-100,True,True,91.0,8.7
q3_home,14323738,Reyer Venezia,Asd Broni 2022,19,10.4,18,-7.6,False,False,-100,True,True,91.0,8.6
q3_home,14323737,Techmania Battipaglia,RMB Brixia Basket,19,9.0,21,-12.0,False,True,91.0,True,False,-100,10.0
q3_home,14323736,Sesto San Giovanni,Dinamo Sassari,19,10.4,18,-7.6,False,False,-100,True,True,91.0,8.6
q3_home,14323735,Autosped G BCC Derthona Basket,Famila Wuber Schio,19,10.4,15,-4.6,False,False,-100,True,True,91.0,8.6
q3_home,14292128,Eigner Angels N?rdlingen,Rutronik Stars Keltern,19,12.0,16,-4.0,False,False,-100,True,True,91.0,7.0
q3_home,14292127,Eisv?gel USC Freiburg,Inexio Saarlouis Royals,19,12.0,22,-10.0,False,True,91.0,True,False,-100,7.0
q3_home,14292125,BC Pharmaserv Marburg,GiroLive Panthers Osnabr?ck,19,13.9,19,-5.1,False,False,-100,True,False,-100,5.1
q3_home,14220505,AE Sedis B?squet,IDK Gipuzkoa,19,12.1,9,3.1,False,False,-100,True,True,91.0,6.9
q3_home,14220504,Cb Jairis,Cab Estepona,19,12.1,15,-2.9,False,False,-100,True,True,91.0,6.9
q3_home,14220502,Porta XI Ensino,BAXI Uni Ferrol,19,11.2,17,-5.8,False,False,-100,True,True,91.0,7.8
q3_home,14220501,Gernika Bizkaia,RPK Araski,19,11.4,22,-10.6,False,True,91.0,True,False,-100,7.6
q3_home,14220500,Baloncesto Legan?s,Valencia Basket,19,15.8,16,-0.2,False,False,-100,True,True,91.0,3.2
q3_home,14220499,Casademont Zaragoza Femenino,Club Jouventut Badalona,19,12.1,23,-10.9,False,True,91.0,True,False,-100,6.9
q3_home,14220498,Perfumer?as Avenida,SPAR Citylift Girona,19,13.3,10,3.3,False,False,-100,True,True,91.0,5.7
q3_home,14220497,CB Spar Gran Canaria,Movistar Estudiantes,19,13.6,22,-8.4,False,True,91.0,True,False,-100,5.4
q3_home,14208275,Nept?nas Klaip?dos (Cyber),Hapoel Jerusalem (Cyber),19,12.0,12,-0.0,False,False,-100,True,True,91.0,7.0
q3_home,14207947,Panathinaikos (Cyber),?algiris Kaunas (Cyber),19,10.7,14,-3.3,False,False,-100,True,True,91.0,8.3
q3_home,14207945,Dubai BC (Cyber),Baskonia (Cyber),19,13.9,14,-0.1,False,False,-100,True,True,91.0,5.1
q3_home,14207924,Hapoel TA/Sofia (Cyber),EA7 Milan (Cyber),19,12.1,15,-2.9,False,False,-100,True,True,91.0,6.9
q3_home,14195093,Caledonia Gladiators,Oaklands Wolves,19,10.3,6,4.3,False,False,-100,True,True,91.0,8.7
q3_home,14195092,Manchester Basketball,Newcastle Eagles,19,10.4,20,-9.6,False,True,91.0,True,False,-100,8.6
q3_home,14195091,B. Braun Sheffield Hatters,Essex Rebels,19,9.0,14,-5.0,False,False,-100,True,True,91.0,10.0
q3_home,14195090,Leicester Riders,London Lions,19,10.4,21,-10.6,False,True,91.0,True,False,-100,8.6
q3_home,14195089,Cardiff Met Archers,Nottingham Wildcats,19,10.4,23,-12.6,False,True,91.0,True,False,-100,8.6
q3_home,14149264,LDP Donza,BC Guco Lier,19,11.2,31,-19.8,False,True,91.0,True,False,-100,7.8
q3_home,14149263,Bent Schoenen Waregem,Horticult Kontich Wolves HSE A,19,11.3,27,-15.7,False,True,91.0,True,False,-100,7.7
q3_home,14149262,Gembo Borgerhout,Basket SKT Ieper,19,12.0,25,-13.0,False,True,91.0,True,False,-100,7.0
q3_home,14078273,KFUM Fryshuset Basket,Tureberg,19,10.7,19,-8.3,False,False,-100,True,False,-100,8.3
q3_home,14078271,Malbas ?resund,AIK Basket,19,19.2,33,-13.8,True,True,91.0,False,False,-100,0.2
q3_home,14078270,IK Eos,AIK Basket,19,12.7,14,-1.3,False,False,-100,True,True,91.0,6.3
q3_home,14078268,Eskilstuna Basket,Djurg?rden Basket,19,12.0,20,-8.0,False,True,91.0,True,False,-100,7.0
q3_home,14078267,Ockelbo Basket,Wetterbygden Stars,19,11.5,15,-3.5,False,False,-100,True,True,91.0,7.5
q3_home,14024349,Heroes Den Bosch,Filou Oostende,19,11.3,23,-11.7,False,True,91.0,True,False,-100,7.7
q3_home,14024348,Brussels Basketball,Hubo Limburg United,19,12.1,12,0.1,False,False,-100,True,True,91.0,6.9
q3_home,14024347,Landstede Hammers,Okapi Aalst,19,13.3,25,-11.7,False,True,91.0,True,False,-100,5.7
q3_home,14024346,Rotterdam City Basketball,Telenet Antwerp Giants,19,12.0,23,-11.0,False,True,91.0,True,False,-100,7.0
q3_home,14024345,Kangoeroes Basket Mechelen,Kortrijk Spurs,19,11.9,32,-20.1,False,True,91.0,True,False,-100,7.1
q3_home,14024344,Stella Artois Leuven Bears,Donar Groningen,19,12.0,25,-13.0,False,True,91.0,True,False,-100,7.0
q3_home,14024343,Belfius Mons-Hainaut,Zorg en Zekerheid Leiden,19,10.7,14,-3.3,False,False,-100,True,True,91.0,8.3
q3_home,14024342,LWD Basket,Basketball Academie Limburg,19,14.8,24,-9.2,False,True,91.0,True,False,-100,4.2
q3_home,14024341,Den Helder Suns,Spirou Charleroi,19,19.1,16,3.1,True,False,-100,False,True,91.0,0.1
